Source_Aggregator,Transaction_ID,User_ID,Transaction_Date,Service_Provider,Amount,Status,Access_Source,Is_Retry,Retry_Count,Original_Transaction_ID
BCT,BCT250524BA6AA6,user_00905,5/24/2025 0:00,abuja-electric,173070,SUCCESSFUL,browser,No,0,
EPA,EPA2025052400000087D6,user_03084,5/24/2025 0:00,abuja-electric,1000,COMPLETED,browser,No,0,
BCT,BCT2505242668C9,user_01377,5/24/2025 0:00,eko-electric,1500,COMPLETED,browser,No,0,
BCT,BCT250524E7D42F,user_03036,5/24/2025 0:00,abuja-electric,2000,CANCELLED,browser,No,0,
PPA,PPA-20250524-41555825,user_03090,5/24/2025 0:00,abuja-electric,1500,SUCCESS,browser,No,0,
BCT,BCT250524479DD5,user_03593,5/24/2025 0:00,portharcourt-electric,5000,SUCCESS,browser,No,0,
BCT,BCT2505247FF58C,user_04309,5/24/2025 0:00,eko-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-4A404069,user_00557,5/24/2025 0:00,eko-electric,40000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-0D814EDB,user_01664,5/24/2025 0:00,abuja-electric,1250,COMPLETED,mobile_app,No,0,
BCT,BCT25052482695D,user_01026,5/24/2025 0:00,abuja-electric,1500,SUCCESS,mobile_app,No,0,
BCT,BCT250524754C75,user_04266,5/24/2025 0:00,enugu-electric,2000,SUCCESS,browser,No,0,
BCT,BCT250524434E64,user_03057,5/24/2025 0:00,abuja-electric,2000,COMPLETED,mobile_app,No,0,
BCT,BCT250524B057AD,user_01147,5/24/2025 0:00,eko-electric,7500,COMPLETED,mobile_app,No,0,
BCT,BCT250524AC2D9B,user_00085,5/24/2025 0:00,portharcourt-electric,2000,COMPLETED,mobile_app,No,0,
BCT,BCT250524E37E8F,user_00588,5/24/2025 0:00,abuja-electric,4786,SUCCESSFUL,browser,No,0,
BCT,BCT250524D7D2F9,user_02419,5/24/2025 0:00,benin-electric,86000,SUCCESS,browser,No,0,
PPA,PPA-20250524-862767C5,user_00290,5/24/2025 0:00,abuja-electric,10000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT2505248DAA3C,user_00914,5/24/2025 0:00,ikeja-electric,10000,SUCCESS,mobile_app,No,0,
BCT,BCT2505248564BB,user_03902,5/24/2025 0:00,portharcourt-electric,1000,SUCCESS,browser,No,0,
BCT,BCT250524F2E63D,user_01659,5/24/2025 0:00,abuja-electric,2000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250524F84015,user_01348,5/24/2025 0:00,portharcourt-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250524-B8F1B054,user_01731,5/24/2025 0:00,ikeja-electric,3750,COMPLETED,api,No,0,
UHS,UHS-4937B374-24052025,user_04443,5/24/2025 0:00,abuja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250524-6F178903,user_01574,5/24/2025 0:00,eko-electric,15000,FAILED,browser,No,0,
BCT,BCT25052408204B,user_03217,5/24/2025 0:00,ikeja-electric,2000,COMPLETED,browser,No,0,
PPA,PPA-20250524-F95BE1D8,user_03441,5/24/2025 0:00,ikeja-electric,150000,COMPLETED,browser,No,0,
BCT,BCT2505244EC669,user_01377,5/24/2025 0:00,eko-electric,1000,SUCCESS,browser,No,0,
BCT,BCT2505242497D6,user_03777,5/24/2025 0:00,abuja-electric,1250,COMPLETED,browser,No,0,
BCT,BCT250524E9830D,user_02615,5/24/2025 0:00,abuja-electric,20000,SUCCESSFUL,browser,No,0,
EPA,EPA20250524000000F4FA,user_02084,5/24/2025 0:00,eko-electric,15000,SUCCESS,browser,No,0,
BCT,BCT2505240BD1AD,user_00853,5/24/2025 0:00,abuja-electric,1000,COMPLETED,browser,No,0,
UHS,UHS-6846C8CD-24052025,user_01016,5/24/2025 0:00,abuja-electric,2500,REFUNDED,mobile_app,No,0,
EPA,EPA2025052400000015E1,user_01730,5/24/2025 0:00,ikeja-electric,1750,COMPLETED,mobile_app,No,0,
EPA,EPA2025052400000084D3,user_01688,5/24/2025 0:00,abuja-electric,1500,COMPLETED,mobile_app,No,0,
BCT,BCT250524CDCEE9,user_03003,5/24/2025 0:00,enugu-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250524-78A4902D,user_02465,5/24/2025 0:00,abuja-electric,4938,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-4B1FCF82,user_01025,5/24/2025 0:00,ikeja-electric,2000,SUCCESSFUL,api,No,0,
BCT,BCT2505247A4AFD,user_00252,5/24/2025 0:00,eko-electric,2500,SUCCESS,browser,No,0,
BCT,BCT250524971B35,user_00072,5/24/2025 0:00,ikeja-electric,5000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250524AFF132,user_01144,5/24/2025 0:00,abuja-electric,1250,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-85406A2C,user_01702,5/24/2025 0:00,abuja-electric,1163,SUCCESSFUL,api,No,0,
BCT,BCT2505247757BB,user_04271,5/24/2025 0:00,abuja-electric,5000,COMPLETED,browser,No,0,
PPA,PPA-20250524-3F311686,user_02248,5/24/2025 0:00,ikeja-electric,2000,SUCCESS,browser,No,0,
BCT,BCT2505244ACD95,user_02746,5/24/2025 0:00,abuja-electric,2500,SUCCESS,browser,No,0,
PPA,PPA-20250524-06B6AA50,user_03352,5/24/2025 0:00,portharcourt-electric,5000,SUCCESS,browser,No,0,
EPA,EPA20250524000000F60A,user_04342,5/24/2025 0:00,ikeja-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-46ED190B,user_01413,5/24/2025 0:00,portharcourt-electric,180000,COMPLETED,browser,No,0,
EPA,EPA202505240000004A41,user_02149,5/24/2025 0:00,abuja-electric,3000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-F73EDBD6,user_04251,5/24/2025 0:00,ikeja-electric,7500,SUCCESS,browser,No,0,
PPA,PPA-20250524-072BE458,user_03803,5/24/2025 0:00,enugu-electric,5000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250524E90A80,user_02996,5/24/2025 0:00,abuja-electric,2000,SUCCESS,browser,No,0,
EPA,EPA20250524000000AFB4,user_00546,5/24/2025 0:00,abuja-electric,1750,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-792C8944,user_01164,5/24/2025 0:00,abuja-electric,30000,DECLINED,mobile_app,No,0,
PPA,PPA-20250524-CBC16DF2,user_02513,5/24/2025 0:00,abuja-electric,1250,SUCCESS,browser,No,0,
BCT,BCT250524CB55BE,user_04269,5/24/2025 0:00,ikeja-electric,10000,COMPLETED,mobile_app,No,0,
BCT,BCT250524905391,user_04060,5/24/2025 0:00,abuja-electric,3000,SUCCESSFUL,browser,No,0,
BCT,BCT250524807F81,user_00958,5/24/2025 0:00,enugu-electric,2000,COMPLETED,browser,No,0,
PPA,PPA-20250524-383E9ADB,user_02168,5/24/2025 0:00,eko-electric,25000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-CA1F333C,user_03755,5/24/2025 0:00,portharcourt-electric,3828,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-4A073942,user_04213,5/24/2025 0:00,ikeja-electric,5000,COMPLETED,browser,No,0,
PPA,PPA-20250524-D21290C8,user_00125,5/24/2025 0:00,ibadan-electric,2000,SUCCESS,browser,No,0,
PPA,PPA-20250524-D0065D85,user_03945,5/24/2025 0:00,abuja-electric,1000,SUCCESS,browser,No,0,
BCT,BCT250524D96593,user_00900,5/24/2025 0:00,abuja-electric,25000,COMPLETED,browser,No,0,
EPA,EPA2025052400000050BB,user_00955,5/24/2025 0:00,enugu-electric,76000,COMPLETED,browser,No,0,
BCT,BCT2505249DB81F,user_04469,5/24/2025 0:00,aba-electric,1000,SUCCESS,mobile_app,No,0,
BCT,BCT250524B3AC44,user_03675,5/24/2025 0:00,benin-electric,294975,COMPLETED,browser,No,0,
PPA,PPA-20250524-5745C64B,user_02874,5/24/2025 0:00,eko-electric,51000,SUCCESSFUL,browser,No,0,
BCT,BCT2505240C11DF,user_01983,5/24/2025 0:00,eko-electric,2500,COMPLETED,browser,No,0,
EPA,EPA20250524000000C94A,user_00446,5/24/2025 0:00,ikeja-electric,10000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-2705684A,user_01328,5/24/2025 0:00,portharcourt-electric,1000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250524-A088CC2C,user_01975,5/24/2025 0:00,benin-electric,7500,SUCCESS,mobile_app,No,0,
BCT,BCT2505242B2BE4,user_01192,5/24/2025 0:00,enugu-electric,5000,SUCCESSFUL,browser,No,0,
BCT,BCT2505244CCD4A,user_03446,5/24/2025 0:00,ikeja-electric,15000,COMPLETED,browser,No,0,
PPA,PPA-20250524-0AA22071,user_00180,5/24/2025 0:00,enugu-electric,3000,SUCCESSFUL,api,No,0,
BCT,BCT2505242DA4B5,user_00897,5/24/2025 0:00,ikeja-electric,2910,SUCCESSFUL,mobile_app,No,0,
EPA,EPA20250524000000C707,user_03122,5/24/2025 0:00,abuja-electric,1500,COMPLETED,browser,No,0,
EPA,EPA202505240000008DEF,user_03818,5/24/2025 0:00,abuja-electric,1000,COMPLETED,browser,No,0,
EPA,EPA2025052400000038B1,user_00375,5/24/2025 0:00,abuja-electric,50000,SUCCESSFUL,api,No,0,
EPA,EPA202505240000005D6D,user_01525,5/24/2025 0:00,ikeja-electric,3456,COMPLETED,browser,No,0,
PPA,PPA-20250524-57DFA628,user_04102,5/24/2025 0:00,portharcourt-electric,1500,SUCCESS,browser,No,0,
PPA,PPA-20250524-7A312281,user_03048,5/24/2025 0:00,portharcourt-electric,5000,COMPLETED,browser,No,0,
BCT,BCT250524EA01BC,user_03478,5/24/2025 0:00,abuja-electric,1500,SUCCESS,mobile_app,No,0,
PPA,PPA-20250524-514CB807,user_02516,5/24/2025 0:00,ikeja-electric,1500,SUCCESS,browser,No,0,
BCT,BCT250524B9DACD,user_02445,5/24/2025 0:00,eko-electric,2000,REFUNDED,browser,No,0,
EPA,EPA202505240000007337,user_04474,5/24/2025 0:00,abuja-electric,94000,SUCCESSFUL,browser,No,0,
BCT,BCT2505248BA3CE,user_01644,5/24/2025 0:00,abuja-electric,1000,SUCCESS,browser,No,0,
BCT,BCT2505243FE592,user_03409,5/24/2025 0:00,eko-electric,2000,COMPLETED,browser,No,0,
PPA,PPA-20250524-52DD763F,user_00768,5/24/2025 0:00,portharcourt-electric,2000,COMPLETED,mobile_app,No,0,
BCT,BCT250524668399,user_03927,5/24/2025 0:00,abuja-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-26A1DCD3,user_03002,5/24/2025 0:00,eko-electric,5000,COMPLETED,browser,No,0,
PPA,PPA-20250524-81506745,user_04379,5/24/2025 0:00,ibadan-electric,2000,COMPLETED,browser,No,0,
PPA,PPA-20250524-A1D88187,user_01683,5/24/2025 0:00,eko-electric,20000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250524-7FAA07EA,user_01638,5/24/2025 0:00,eko-electric,2000,COMPLETED,api,No,0,
PPA,PPA-20250524-D0EA1DE2,user_02786,5/24/2025 0:00,ikeja-electric,1000,SUCCESS,browser,No,0,
BCT,BCT250524ACBF07,user_01859,5/24/2025 0:00,abuja-electric,1500,COMPLETED,browser,No,0,
PPA,PPA-20250524-78E84C70,user_01989,5/24/2025 0:00,abuja-electric,10000,COMPLETED,browser,No,0,
BCT,BCT250524E1AD3F,user_03684,5/24/2025 0:00,aba-electric,2000,SUCCESS,browser,No,0,
PPA,PPA-20250524-9819E015,user_01037,5/24/2025 0:00,portharcourt-electric,1000,SUCCESSFUL,browser,No,0,
BCT,BCT250524CE7708,user_03345,5/24/2025 0:00,abuja-electric,5000,SUCCESS,browser,No,0,
BCT,BCT250524428584,user_00508,5/24/2025 0:00,eko-electric,15000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-27DC2BAC,user_02673,5/24/2025 0:00,ikeja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250524-A558A5D7,user_02442,5/24/2025 0:00,abuja-electric,300000,COMPLETED,browser,No,0,
BCT,BCT250524B57218,user_01469,5/24/2025 0:00,ikeja-electric,1000,SUCCESSFUL,browser,No,0,
BCT,BCT2505246F77B1,user_00043,5/24/2025 0:00,abuja-electric,1000,COMPLETED,mobile_app,No,0,
BCT,BCT2505242223F0,user_01405,5/24/2025 0:00,ikeja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250524-C182AEEE,user_01840,5/24/2025 0:00,eko-electric,40000,SUCCESS,browser,No,0,
PPA,PPA-20250524-1E3E9EF1,user_04078,5/24/2025 0:00,ibadan-electric,2000,COMPLETED,browser,No,0,
BCT,BCT250524ED0143,user_03104,5/24/2025 0:00,eko-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-667AAFE6,user_00533,5/24/2025 0:00,abuja-electric,1000,COMPLETED,api,No,0,
PPA,PPA-20250524-5471CA8E,user_03455,5/24/2025 0:00,eko-electric,90000,COMPLETED,browser,No,0,
PPA,PPA-20250524-622D632E,user_01350,5/24/2025 0:00,portharcourt-electric,1000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT2505242BA0D8,user_02386,5/24/2025 0:00,abuja-electric,40000,SUCCESS,browser,No,0,
BCT,BCT250524B25CD5,user_00289,5/24/2025 0:00,abuja-electric,7500,SUCCESS,mobile_app,No,0,
BCT,BCT2505243A45D3,user_02603,5/24/2025 0:00,portharcourt-electric,90000,COMPLETED,mobile_app,No,0,
PPA,PPA-20250524-B5D8D40E,user_04185,5/24/2025 0:00,abuja-electric,3000,SUCCESS,browser,No,0,
EPA,EPA2025052400000086E9,user_02915,5/24/2025 0:00,ikeja-electric,1000,SUCCESSFUL,browser,No,0,
BCT,BCT25052405F666,user_00394,5/24/2025 0:00,benin-electric,1000,SUCCESS,mobile_app,No,0,
BCT,BCT25052429D652,user_03252,5/24/2025 0:00,eko-electric,50000,COMPLETED,mobile_app,No,0,
BCT,BCT250524356C3A,user_04010,5/24/2025 0:00,ikeja-electric,3750,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-AD5A2B19,user_01454,5/24/2025 0:00,abuja-electric,2500,SUCCESS,browser,No,0,
PPA,PPA-20250524-D6F73B3C,user_03139,5/24/2025 0:00,jos-electric,1000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-30F3785C,user_00812,5/24/2025 0:00,abuja-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250524-A0FD4D8D,user_01664,5/24/2025 0:00,abuja-electric,5000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250524-0125F4C7,user_00089,5/24/2025 0:00,abuja-electric,1000,SUCCESSFUL,browser,No,0,
BCT,BCT2505245E3DAB,user_03316,5/24/2025 0:00,ikeja-electric,2000,COMPLETED,mobile_app,No,0,
EPA,EPA20250524000000DD03,user_00880,5/24/2025 0:00,abuja-electric,1085,COMPLETED,mobile_app,No,0,
PPA,PPA-20250524-4AE72AC2,user_04111,5/24/2025 0:00,enugu-electric,40000,SUCCESSFUL,browser,No,0,
EPA,EPA202505240000009D93,user_01852,5/24/2025 0:00,eko-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250524-23B7113F,user_01113,5/24/2025 0:00,abuja-electric,2345,COMPLETED,browser,No,0,
EPA,EPA202505240000008DE7,user_02524,5/24/2025 0:00,eko-electric,10000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-077D79C3,user_02286,5/24/2025 0:00,eko-electric,1500,SUCCESSFUL,mobile_app,No,0,
EPA,EPA2025052400000071E4,user_01667,5/24/2025 0:00,portharcourt-electric,20000,COMPLETED,mobile_app,No,0,
EPA,EPA20250524000000E37F,user_02783,5/24/2025 0:00,eko-electric,40000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-D15D49E8,user_03856,5/24/2025 0:00,portharcourt-electric,75000,SUCCESSFUL,browser,No,0,
BCT,BCT250524CC54A5,user_03927,5/24/2025 0:00,abuja-electric,3000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-940112A3,user_03901,5/24/2025 0:00,eko-electric,1250,SUCCESS,browser,No,0,
BCT,BCT2505248C4156,user_02796,5/24/2025 0:00,enugu-electric,2000,SUCCESS,mobile_app,No,0,
BCT,BCT250524CFE99D,user_00663,5/24/2025 0:00,ikeja-electric,2000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-55BB5D04,user_01669,5/24/2025 0:00,abuja-electric,2500,COMPLETED,browser,No,0,
PPA,PPA-20250524-82DE18E7,user_03610,5/24/2025 0:00,eko-electric,2000,SUCCESS,browser,No,0,
PPA,PPA-20250524-BA352C7B,user_03826,5/24/2025 0:00,eko-electric,3000,SUCCESSFUL,browser,No,0,
BCT,BCT2505243FD9C2,user_03415,5/24/2025 0:00,benin-electric,51000,COMPLETED,browser,No,0,
EPA,EPA202505240000000B5C,user_00025,5/24/2025 0:00,kano-electric,1250,REJECTED,browser,No,0,
BCT,BCT250524C99273,user_02850,5/24/2025 0:00,enugu-electric,50000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-7268B5EB,user_02284,5/24/2025 0:00,portharcourt-electric,3875,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250524-147C4B70,user_03889,5/24/2025 0:00,enugu-electric,1500,SUCCESS,browser,No,0,
BCT,BCT25052498DD15,user_00496,5/24/2025 0:00,eko-electric,1000,SUCCESSFUL,browser,No,0,
BCT,BCT2505244BD8B8,user_03382,5/24/2025 0:00,enugu-electric,2000,COMPLETED,browser,No,0,
PPA,PPA-20250524-2E43CB4F,user_00156,5/24/2025 0:00,ikeja-electric,15000,SUCCESSFUL,browser,No,0,
EPA,EPA202505240000007F77,user_04316,5/24/2025 0:00,abuja-electric,92000,SUCCESS,browser,No,0,
BCT,BCT2505240B4733,user_00806,5/24/2025 0:00,abuja-electric,5000,COMPLETED,browser,No,0,
PPA,PPA-20250524-54DEC655,user_02525,5/24/2025 0:00,ikeja-electric,1000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250524-E18D2D16,user_04371,5/24/2025 0:00,portharcourt-electric,120000,COMPLETED,mobile_app,No,0,
EPA,EPA202505240000009B0E,user_00445,5/24/2025 0:00,jos-electric,40000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-8F731E09,user_02056,5/24/2025 0:00,enugu-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250524-65F65627,user_03346,5/24/2025 0:00,abuja-electric,90000,COMPLETED,mobile_app,No,0,
BCT,BCT25052419EAEB,user_01388,5/24/2025 0:00,portharcourt-electric,9529,SUCCESS,mobile_app,No,0,
PPA,PPA-20250524-3E9855D7,user_00907,5/24/2025 0:00,portharcourt-electric,2500,SUCCESS,browser,No,0,
PPA,PPA-20250524-74AA127C,user_03350,5/24/2025 0:00,ikeja-electric,5000,COMPLETED,browser,No,0,
BCT,BCT250524329E57,user_03654,5/24/2025 0:00,eko-electric,1000,COMPLETED,mobile_app,No,0,
BCT,BCT2505248F9800,user_02877,5/24/2025 0:00,enugu-electric,1500,DECLINED,mobile_app,No,0,
PPA,PPA-20250524-A0B87142,user_03793,5/24/2025 0:00,abuja-electric,41000,SUCCESSFUL,browser,No,0,
UHS,UHS-2F6E517A-24052025,user_02690,5/24/2025 0:00,ibadan-electric,1500,COMPLETED,mobile_app,No,0,
BCT,BCT2505248847AE,user_01583,5/24/2025 0:00,ikeja-electric,2000,SUCCESS,browser,No,0,
PPA,PPA-20250524-0FD7E972,user_01325,5/24/2025 0:00,jos-electric,1774,SUCCESS,mobile_app,No,0,
PPA,PPA-20250524-108C74F6,user_01226,5/24/2025 0:00,abuja-electric,80000,SUCCESS,api,No,0,
PPA,PPA-20250524-724BAC49,user_04263,5/24/2025 0:00,ibadan-electric,1000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250524-6146BF78,user_00692,5/24/2025 0:00,ikeja-electric,2000,COMPLETED,browser,No,0,
EPA,EPA202505240000000C23,user_04374,5/24/2025 0:00,jos-electric,49000,REVERSED,browser,No,0,
BCT,BCT250524AB9B61,user_00856,5/24/2025 0:00,ikeja-electric,3000,COMPLETED,browser,No,0,
PPA,PPA-20250524-DACC35C4,user_00009,5/24/2025 0:00,abuja-electric,1000,SUCCESS,browser,No,0,
PPA,PPA-20250524-5FA4EFFB,user_03005,5/24/2025 0:00,ikeja-electric,297533,SUCCESS,mobile_app,No,0,
PPA,PPA-20250524-61A8FB90,user_02218,5/24/2025 0:00,enugu-electric,90000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250524-815C11D0,user_03626,5/24/2025 0:00,portharcourt-electric,2000,COMPLETED,browser,No,0,
PPA,PPA-20250524-0F9EE1B0,user_03071,5/24/2025 0:00,abuja-electric,10000,SUCCESS,browser,No,0,
EPA,EPA202505240000000DFC,user_00448,5/24/2025 0:00,ikeja-electric,200000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250524394C8C,user_02005,5/24/2025 0:00,abuja-electric,30000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-991BD368,user_01503,5/24/2025 0:00,eko-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250524-8C4524C9,user_03926,5/24/2025 0:00,abuja-electric,40000,SUCCESS,mobile_app,No,0,
BCT,BCT25052418DD0C,user_01156,5/24/2025 0:00,eko-electric,62000,SUCCESS,browser,No,0,
PPA,PPA-20250524-396AAEB6,user_01266,5/24/2025 0:00,eko-electric,24000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250524-BD50D171,user_02265,5/24/2025 0:00,benin-electric,1000,SUCCESS,mobile_app,No,0,
PPA,PPA-20250524-846019A9,user_02671,5/24/2025 0:00,eko-electric,1000,SUCCESS,browser,No,0,
BCT,BCT250524745E83,user_02025,5/24/2025 0:00,abuja-electric,97000,COMPLETED,browser,No,0,
BCT,BCT2505244AF83A,user_03038,5/24/2025 0:00,portharcourt-electric,3750,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-85719EBB,user_00658,5/24/2025 0:00,ibadan-electric,1000,COMPLETED,browser,No,0,
UHS,UHS-99CF8681-24052025,user_01949,5/24/2025 0:00,kaduna-electric,58000,FAILED,mobile_app,No,0,
PPA,PPA-20250524-B673D257,user_00608,5/24/2025 0:00,abuja-electric,2000,SUCCESS,browser,No,0,
EPA,EPA20250524000000F18A,user_03733,5/24/2025 0:00,enugu-electric,2000,COMPLETED,browser,No,0,
BCT,BCT25052455A2BF,user_03912,5/24/2025 0:00,eko-electric,75000,COMPLETED,browser,No,0,
EPA,EPA202505240000005E51,user_03973,5/24/2025 0:00,eko-electric,42000,SUCCESSFUL,browser,No,0,
BCT,BCT250524A2BAF8,user_03498,5/24/2025 0:00,ibadan-electric,40000,SUCCESS,browser,No,0,
BCT,BCT2505244CD17E,user_02289,5/24/2025 0:00,abuja-electric,5000,SUCCESSFUL,browser,No,0,
BCT,BCT250524817BFE,user_03202,5/24/2025 0:00,ikeja-electric,2000,COMPLETED,browser,No,0,
UHS,UHS-E13BC19B-24052025,user_02784,5/24/2025 0:00,abuja-electric,54000,SUCCESSFUL,browser,No,0,
BCT,BCT250524BBE912,user_03310,5/24/2025 0:00,ikeja-electric,5000,COMPLETED,browser,No,0,
PPA,PPA-20250524-1D1CD9B8,user_01058,5/24/2025 0:00,abuja-electric,20000,COMPLETED,browser,No,0,
BCT,BCT250524BF813A,user_02850,5/24/2025 0:00,enugu-electric,50000,COMPLETED,browser,No,0,
EPA,EPA2025052400000031BB,user_00057,5/24/2025 0:00,benin-electric,2000,REVERSED,browser,No,0,
PPA,PPA-20250524-1D301960,user_00232,5/24/2025 0:00,enugu-electric,1500,REJECTED,browser,No,0,
BCT,BCT2505249069CE,user_01982,5/24/2025 0:00,portharcourt-electric,7500,COMPLETED,browser,No,0,
BCT,BCT250524059518,user_01859,5/24/2025 0:00,abuja-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250524-86EF64CE,user_02495,5/24/2025 0:00,eko-electric,5000,SUCCESS,browser,No,0,
PPA,PPA-20250524-D5BFCEBC,user_01480,5/24/2025 0:00,eko-electric,180000,SUCCESSFUL,browser,No,0,
BCT,BCT250524A3B4D9,user_01317,5/24/2025 0:00,eko-electric,150000,SUCCESSFUL,browser,No,0,
BCT,BCT250524394F8D,user_01230,5/24/2025 0:00,portharcourt-electric,1000,DECLINED,mobile_app,No,0,
BCT,BCT250524066968,user_02615,5/24/2025 0:00,abuja-electric,75000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-FBAFEABD,user_03865,5/24/2025 0:00,portharcourt-electric,81000,SUCCESSFUL,browser,No,0,
BCT,BCT2505246A0294,user_02043,5/24/2025 0:00,eko-electric,49000,SUCCESSFUL,mobile_app,No,0,
UHS,UHS-0F35D7A3-24052025,user_01496,5/24/2025 0:00,ibadan-electric,1000,SUCCESSFUL,api,No,0,
EPA,EPA202505240000005167,user_00522,5/24/2025 0:00,eko-electric,3456,REJECTED,browser,No,0,
BCT,BCT250524BB289B,user_02337,5/24/2025 0:00,abuja-electric,10000,SUCCESS,browser,No,0,
PPA,PPA-20250524-A97B3A46,user_02590,5/24/2025 0:00,abuja-electric,1500,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250524FC23FA,user_02756,5/24/2025 0:00,abuja-electric,3750,SUCCESS,browser,No,0,
EPA,EPA202505240000003A52,user_00430,5/24/2025 0:00,portharcourt-electric,82000,DECLINED,browser,No,0,
PPA,PPA-20250524-8BAFAC9B,user_01490,5/24/2025 0:45,portharcourt-electric,61000,SUCCESSFUL,mobile_app,No,0,
UHS,UHS-14A2E54D-24052025,user_03443,5/24/2025 2:47,abuja-electric,2000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-3A75C3E3,user_01664,5/24/2025 5:05,abuja-electric,1000,SUCCESS,mobile_app,No,0,
BCT,BCT25052497E582,user_01787,5/24/2025 5:32,ikeja-electric,4605,SUCCESS,browser,No,0,
BCT,BCT250524330DB9,user_04467,5/24/2025 6:05,eko-electric,3000,COMPLETED,browser,No,0,
BCT,BCT250524111BD2,user_00024,5/24/2025 7:54,ikeja-electric,7500,COMPLETED,browser,No,0,
PPA,PPA-20250524-9E617E43,user_01286,5/24/2025 8:12,abuja-electric,5000,SUCCESS,browser,No,0,
PPA,PPA-20250524-C3673F50,user_01590,5/24/2025 8:17,ikeja-electric,5000,COMPLETED,browser,No,0,
EPA,EPA20250524081751FA9E,user_01486,5/24/2025 8:17,ikeja-electric,5000,SUCCESSFUL,mobile_app,No,0,
BCT,BCT250524B549EE,user_00465,5/24/2025 8:18,ikeja-electric,1000,SUCCESSFUL,mobile_app,No,0,
PPA,PPA-20250524-D8205C1D,user_00643,5/24/2025 8:44,abuja-electric,1500,COMPLETED,mobile_app,No,0,
PPA,PPA-20250524-6825E44F,user_00499,5/24/2025 8:58,eko-electric,5000,SUCCESSFUL,browser,No,0,
PPA,PPA-20250524-CEECD531,user_02954,5/24/2025 9:15,portharcourt-electric,37000,SUCCESSFUL,mobile_app,No,0,
UHS,UHS-343878D5-24052025,user_01104,5/24/2025 9:17,eko-electric,5000,SUCCESS,browser,No,0,
BCT,BCT250524ADF6E9,user_00560,5/24/2025 9:27,ikeja-electric,1000,COMPLETED,browser,No,0,
PPA,PPA-20250524-2C44B3C3,user_02421,5/24/2025 9:40,abuja-electric,3000,COMPLETED,browser,No,0,
PPA,PPA-20250524-C4F31A88,user_00088,5/24/2025 10:07,eko-electric,7500,COMPLETED,mobile_app,No,0,
PPA,PPA-20250524-DBE2D91A,user_01255,5/24/2025 10:22,ikeja-electric,1862,SUCCESSFUL,mobile_app,No,0,
EPA,EPA2025052410473198D1,user_01208,5/24/2025 10:47,abuja-electric,125000,SUCCESS,browser,No,0,
